country,countryCode,city,isp,org,as,query,valid
South Africa,ZA,Isando,The Constant Company,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC",139.84.231.16,True
South Africa,ZA,Isando,The Constant Company,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC",139.84.226.30,True
