country,countryCode,city,isp,org,as,query,valid
Türkiye,TR,Istanbul,YottaSrc,YottaSrc,AS213535 YottaSrc,107.161.174.162,True
Turkey,TR,Istanbul,PH BILISIM TEKNOLOJILERI LIMITED SIRKETI,Yunus Emre Atilgan Poyraz Hosting,AS210574 PH BILISIM TEKNOLOJILERI LIMITED SIRKETI,141.98.115.65,True
Turkey,TR,Istanbul,Sunucun Bilgi Iletisim Teknolojileri ve Ticaret Ltd. Sti.,Sunucun Bilgi Iletisim Teknolojileri Tic Ltd Sti,AS197450 Sunucun Bilgi Iletisim Teknolojileri ve Ticaret Ltd. Sti.,185.113.223.183,True
Türkiye,TR,Istanbul,Baxet Group Inc.,Baxet Group Inc,AS26383 Baxet Group Inc.,212.192.6.219,True
Turkey,TR,Istanbul,PH BILISIM TEKNOLOJILERI LIMITED SIRKETI,Yunus Emre Atilgan Poyraz Hosting,AS210574 PH BILISIM TEKNOLOJILERI LIMITED SIRKETI,141.98.115.64,True
Türkiye,TR,Istanbul,"Fiba Cloud Operation Company, LLC","White Label Services, LLC","AS44382 Fiba Cloud Operation Company, LLC",203.202.232.74,True
Türkiye,TR,Ankara,365.partners INC,Plant Holding GMBH,AS198178 365.partners INC,138.124.107.101,True
Türkiye,TR,Istanbul,G-Core Labs S.A.,G-Core Labs S.A,AS199524 G-Core Labs S.A.,93.114.98.70,True
Turkey,TR,Istanbul,TradeZone LLC,TradeZone LLC,AS201575 TradeZone LLC,188.132.192.194,True
Türkiye,TR,Istanbul,YottaSrc,YottaSrc,AS213535 YottaSrc,45.92.219.225,True
Türkiye,TR,Istanbul,2E TELEKOMUNIKASYON LTD STI,2E Telekomunikasyon LTD. STI,AS209604 2E TELEKOMUNIKASYON LTD STI,185.255.94.200,True
Türkiye,TR,Çekmeköy,Mailbox Internet Hizmetleri Ltd. Sti.,Ipxo,AS62425 Mailbox Internet Hizmetleri Ltd. Sti.,84.32.230.147,True
Türkiye,TR,Istanbul,Global Connectivity Solutions LLP,Global Connectivity Solutions LLP,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,185.39.204.117,True
