country,countryCode,city,isp,org,as,query,valid
Czechia,CZ,Prague,SmartApe OU,SmartApe OU,AS62212 SmartApe OU,85.137.167.192,True
Czechia,CZ,Prague,Karneval Media,"UPC Ceska republika, a.s.",AS16019 Vodafone Czech Republic a.s.,84.242.64.86,True
Czechia,CZ,Prague,WorkTitans B.V.,WorkTitans B.V,AS209847 WorkTitans B.V.,2.56.176.32,True
Czechia,CZ,Prague,SmartApe OU,SmartApe OU,AS62212 SmartApe OU,109.172.9.137,True
Czechia,CZ,Prague,Global Cloud Network LLC,,AS204720 GLOBAL CLOUD NETWORK LLC,78.159.247.242,True
Czechia,CZ,České Budějovice,HOST-TELECOM.COM s.r.o,HOST-TELECOM.COM s.r.o.,AS51248 Host-Telecom.com s.r.o.,176.74.218.168,True
Czechia,CZ,Prague,Interkvm Host SRL,Interkvm Host SRL,AS25198 ZetServers,46.229.253.73,True
Czechia,CZ,Prague,SmartApe OU,ESA,AS62212 SmartApe OU,91.184.248.209,True
