country,countryCode,city,isp,org,as,query,valid
Mexico,MX,Apodaca,Oracle Corporation,Oracle Corporation,AS31898 Oracle Corporation,40.233.5.132,True
Mexico,MX,Querétaro City,The Constant Company,VULTR-MEXICO,"AS20473 The Constant Company, LLC",216.238.80.148,True
