country,countryCode,city,isp,org,as,query,valid
Latvia,LV,Riga,RETN Limited,,AS9002 RETN Limited,31.128.35.216,True
Latvia,LV,Riga,Green Floid LLC,ITLDC Latvia network,AS50979 GREEN FLOID LLC,195.123.209.217,True
Latvia,LV,Riga,Green Floid LLC,ITLDC Latvia network,AS50979 GREEN FLOID LLC,195.123.209.7,True
Latvia,LV,Riga,SIA VEESP,SIA VEESP,AS42532 SIA VEESP,169.40.2.93,True
Latvia,LV,Riga,SIA VEESP,Veesp,AS42532 SIA VEESP,185.22.173.50,True
Latvia,LV,Riga,Green Floid LLC,ITLDC Latvia network,AS50979 GREEN FLOID LLC,195.123.210.184,True
Latvia,LV,Riga,Green Floid LLC,Friendhosting LTD,AS50979 GREEN FLOID LLC,176.126.162.12,True
Latvia,LV,Riga,SIA VEESP,Parsun Network Solutions PTY LTD,AS42532 SIA VEESP,5.34.209.219,True
Latvia,LV,Riga,SIA VEESP,Parsun Network Solutions PTY LTD,AS42532 SIA VEESP,5.34.209.231,True
Latvia,LV,Riga,Virtual Data Center Inc,Location,AS199152 Virtual Data Center Inc,146.19.84.90,True
Latvia,LV,Riga,Green Floid LLC,ITLDC Latvia network,AS50979 GREEN FLOID LLC,195.123.212.222,True
Latvia,LV,Riga,SIA VEESP,Parsun Network Solutions PTY LTD,AS42532 SIA VEESP,5.34.209.139,True
Latvia,LV,Riga,SIA VEESP,Veesp SIA,AS42532 SIA VEESP,46.32.185.253,True
Latvia,LV,Riga,SIA GOOD,Riga-Riga-LV,AS39900 SIA GOOD,193.124.254.99,True
Latvia,LV,Riga,Green Floid LLC,ITLDC Latvia network,AS50979 GREEN FLOID LLC,195.123.212.215,True
Latvia,LV,Riga,SIA VEESP,SIA VEESP,AS42532 SIA VEESP,45.43.76.184,True
Latvia,LV,Riga,RETN Limited,,AS9002 RETN Limited,91.218.143.126,True
