country,countryCode,city,isp,org,as,query,valid
Russia,RU,Moscow,Aeza Group LLC,Aeza Group LLC,AS216246 Aeza Group LLC,193.233.250.140,True
Russia,RU,Moscow,"JSC ""TIMEWEB""","JSC ""TIMEWEB""",AS9123 JSC TIMEWEB,5.42.125.109,True
Russia,RU,St Petersburg,Veesp datacenter,,AS43317 SIA VEESP,77.73.68.83,True
