country,countryCode,city,isp,org,as,query,valid
Brazil,BR,São Paulo,Oracle Corporation,Oracle Cloud Infrastructure (sa-saopaulo-1),AS31898 Oracle Corporation,152.67.41.217,True
Brazil,BR,São Paulo,M247 Europe SRL,3NT SOLUTIONS LLP,AS9009 M247 Europe SRL,38.180.78.255,True
Brazil,BR,Osasco,The Constant Company,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC",216.238.105.66,True
Brazil,BR,São Paulo,M247 Europe SRL,3NT SOLUTIONS LLP,AS9009 M247 Europe SRL,38.180.79.9,True
