country,countryCode,city,isp,org,as,query,valid
France,FR,Paris,Global Connectivity Solutions LLP,Global Connectivity Solutions LLP,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,62.133.62.66,True
France,FR,Gravelines,OVH SAS,OVH,AS16276 OVH SAS,152.228.217.69,True
France,FR,Paris,Aeza International LTD,Aeza Group LLC,AS210644 AEZA GROUP LLC,89.208.113.157,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.254.177,True
France,FR,Paris,WorkTitans B.V.,WorkTitans B.V,AS209847 WorkTitans B.V.,94.232.247.119,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.249.93,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.250.218,True
France,FR,Roubaix,OVH SAS,VPS static ips,AS16276 OVH SAS,37.59.97.139,True
France,FR,Paris,NetCrafters OU,NetCrafters OU,AS203273 NetCrafters OU,62.60.152.211,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.255.152,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.254.158,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.248.251,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.249.22,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.254.153,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.248.38,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.252.34,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.77.140.254,True
France,FR,Aubervilliers,Choopa,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC",104.238.191.141,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.251.144,True
France,FR,Gravelines,OVH SAS,OVH,AS16276 OVH SAS,51.210.148.173,True
France,FR,Lauterbourg,Contabo GmbH,Contabo GmbH,AS51167 Contabo GmbH,157.173.107.245,True
France,FR,Paris,Aeza International LTD,Aeza International LTD,AS210644 AEZA GROUP LLC,77.221.152.92,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.249.154,True
France,FR,Gravelines,OVH SAS,OVH,AS16276 OVH SAS,51.178.137.248,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.38.32.99,True
France,FR,Paris,NetCrafters OU,NetCrafters OU,AS203273 NetCrafters OU,62.60.152.180,True
France,FR,Paris,NetCrafters OU,NetCrafters OU,AS203273 NetCrafters OU,62.60.152.64,True
France,FR,Suresnes,F5 Networks SARL,F5 Distributed cloud services,AS35280 F5 Networks SARL,159.60.146.82,True
France,FR,Paris,Aeza International LTD,Aeza Group LLC,AS210644 AEZA GROUP LLC,77.110.106.247,True
France,FR,Paris,NetCrafters OU,NetCrafters OU,AS203273 NetCrafters OU,62.60.153.248,True
France,FR,Roubaix,OVH SAS,OVH SAS,AS16276 OVH SAS,37.59.125.113,True
France,FR,Lauterbourg,Contabo GmbH,Contabo GmbH,AS51167 Contabo GmbH,109.199.126.6,True
France,FR,Paris,Aeza International LTD,Aeza International LTD,AS210644 AEZA GROUP LLC,77.221.152.21,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.255.121,True
France,FR,Paris,365.partners INC,,AS198178 365.partners INC,138.124.81.204,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.251.153,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.249.209,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.250.152,True
France,FR,Strasbourg,velia.net Internetdienste GmbH,RackNerd LLC,AS29066 velia.net Internetdienste GmbH,193.42.60.235,True
France,FR,Paris,"Akamai Technologies, Inc.","Akamai Technologies, Inc.",AS63949 Akamai Connected Cloud,172.233.249.145,True
France,FR,Paris,NetCrafters OU,NetCrafters OU,AS203273 NetCrafters OU,62.60.152.121,True
France,FR,Paris,NetCrafters OU,NetCrafters OU,AS203273 NetCrafters OU,62.60.153.232,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.254.22,True
France,FR,Paris,NetCrafters OU,NetCrafters OU,AS203273 NetCrafters OU,62.60.153.23,True
France,FR,Paris,CGI GLOBAL LIMITED,CGI GLOBAL LIMITED,AS56971 AS56971 Cloud,94.183.186.27,True
France,FR,Aubervilliers,"The Constant Company, LLC",Vultr Holdings LLC Paris,"AS20473 The Constant Company, LLC",217.69.12.101,True
France,FR,Paris,NetCrafters OU,NetCrafters OU,AS203273 NetCrafters OU,62.60.152.97,True
France,FR,Paris,Aeza International LTD,Aeza International LTD,AS210644 AEZA GROUP LLC,77.221.153.116,True
France,FR,Paris,CGI GLOBAL LIMITED,CGI GLOBAL LIMITED,AS56971 AS56971 Cloud,95.182.96.122,True
France,FR,Paris,NetCrafters OU,NetCrafters OU,AS203273 NetCrafters OU,62.60.153.148,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.158.180,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.255.97,True
France,FR,Gravelines,OVH SAS,OVH,AS16276 OVH SAS,162.19.27.52,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.250.92,True
France,FR,Paris,CGI GLOBAL LIMITED,CGI GLOBAL LIMITED,AS56971 AS56971 Cloud,31.56.48.199,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.249.198,True
France,FR,Paris,NetCrafters OU,NetCrafters OU,AS203273 NetCrafters OU,62.60.153.165,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.250.21,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.254.100,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.253.57,True
France,FR,Paris,NetCrafters OU,RTM GmbH,AS203273 NetCrafters OU,62.60.246.129,True
France,FR,Paris,Aeza International LTD,Aeza Group LLC,AS210644 AEZA GROUP LLC,46.226.167.47,True
France,FR,Paris,GANDI is an ICANN accredited registrar,,AS203476 GANDI SAS,46.226.105.194,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.250.33,True
France,FR,Paris,M247 Europe SRL,3NT SOLUTIONS LLP,AS9009 M247 Europe SRL,38.180.240.91,True
France,FR,Paris,NetCrafters OU,NetCrafters OU,AS203273 NetCrafters OU,62.60.153.87,True
France,FR,Paris,Aeza International LTD,Aeza Group LLC,AS210644 AEZA GROUP LLC,89.208.97.200,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.178.27.222,True
France,FR,Suresnes,F5 Networks SARL,F5 Distributed cloud services,AS35280 F5 Networks SARL,159.60.146.81,True
France,FR,Lauterbourg,Contabo GmbH,Contabo GmbH,AS51167 Contabo GmbH,167.86.97.39,True
France,FR,Paris,Interkvm Host SRL,ZetServers Frankfurt,AS25198 INTERKVM HOST SRL,162.249.126.222,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.254.57,True
France,FR,Strasbourg,velia.net Internetdienste GmbH,RackNerd LLC,AS29066 velia.net Internetdienste GmbH,88.218.77.37,True
France,FR,Roubaix,OVH SAS,VPS static ips,AS16276 OVH SAS,37.59.96.50,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.253.113,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.249.115,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.253.218,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.255.197,True
France,FR,Paris,Hostkey B.V.,Snowd Security OU,AS57043 HOSTKEY B.V.,167.17.182.98,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.252.213,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.252.191,True
France,FR,Paris,NetCrafters OU,NetCrafters OU,AS203273 NetCrafters OU,62.60.153.85,True
France,FR,Paris,NetCrafters OU,NetCrafters OU,AS203273 NetCrafters OU,62.60.152.187,True
France,FR,Marseille,M247 Europe SRL,M247 Ltd Marseille,AS9009 M247 Europe SRL,146.70.32.30,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.250.245,True
France,FR,Lauterbourg,Contabo GmbH,Contabo GmbH,AS51167 Contabo GmbH,144.91.77.1,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.251.198,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.255.23,True
France,FR,Paris,First Server Limited,First Server Limited,AS200740 FIRST SERVER LIMITED,159.255.38.138,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.253.211,True
France,FR,Vélizy-villacoublay,UniversCloud,UniversCloud,AS49434 FBW NETWORKS SAS,195.133.81.231,True
France,FR,Roubaix,OVH SAS,VPS static ips,AS16276 OVH SAS,37.59.97.135,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,54.38.35.44,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.251.37,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.253.112,True
France,FR,Strasbourg,OVH SAS,OVH,AS16276 OVH SAS,152.228.135.5,True
France,FR,Paris,NetCrafters OU,NetCrafters OU,AS203273 NetCrafters OU,62.60.153.210,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.252.61,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.249.45,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.253.83,True
France,FR,Paris,WorkTitans B.V.,WorkTitans B.V,AS209847 WorkTitans B.V.,45.12.133.113,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.254.173,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.248.218,True
France,FR,Lauterbourg,Contabo GmbH,Contabo GmbH,AS51167 Contabo GmbH,38.242.222.86,True
France,FR,Paris,365.partners INC,365.partners INC,AS198178 365.partners INC,109.61.110.157,True
France,FR,Paris,OVH SAS,Closco Ltd,AS16276 OVH SAS,5.196.189.73,True
France,FR,Lauterbourg,Contabo GmbH,Contabo GmbH,AS51167 Contabo GmbH,161.97.66.16,True
France,FR,Lauterbourg,Contabo GmbH,Contabo GmbH,AS51167 Contabo GmbH,5.189.168.4,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.251.43,True
France,FR,Lyon,OVH SAS,ITINSELL SaRL,AS16276 OVH SAS,54.37.39.40,True
France,FR,Paris,Baxet Group Inc.,Baxet Group Inc,AS26383 Baxet Group Inc.,212.193.2.213,True
France,FR,Paris,CGI GLOBAL LIMITED,CGI GLOBAL LIMITED,AS56971 AS56971 Cloud,94.183.187.37,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.253.245,True
France,FR,Lauterbourg,Contabo GmbH,Contabo GmbH,AS51167 Contabo GmbH,173.212.207.89,True
France,FR,Lauterbourg,Contabo GmbH,Contabo GmbH,AS51167 Contabo GmbH,194.146.12.230,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.251.16,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.249.9,True
France,FR,Strasbourg,OVH SAS,OVH,AS16276 OVH SAS,152.228.134.239,True
France,FR,Roubaix,OVH SAS,OVH,AS16276 OVH SAS,51.91.252.174,True
