country,countryCode,city,isp,org,as,query,valid
South Africa,ZA,Johannesburg,Microsoft Corporation,Microsoft Azure Cloud (southafricanorth),AS8075 Microsoft Corporation,102.37.19.194,True
South Africa,ZA,Isando,"The Constant Company, LLC","The Constant Company, LLC","AS20473 The Constant Company, LLC",139.84.235.99,True
