country,countryCode,city,isp,org,as,query,valid
Kazakhstan,KZ,Almaty,Newserverlife LLC,Individual Entrepreneur Anton Levin,AS49791 Newserverlife LLC,104.238.24.225,True
Kazakhstan,KZ,Almaty,PS Internet Company LLP,PS Internet Company LLP,AS48716 PS Internet Company LLP,194.32.142.178,True
Kazakhstan,KZ,Almaty,Newserverlife LLC,Newserverlife LLC,AS49791 Newserverlife LLC,91.217.10.241,True
Kazakhstan,KZ,Almaty,Newserverlife LLC,Individual Entrepreneur Anton Levin,AS49791 Newserverlife LLC,104.238.24.164,True
Kazakhstan,KZ,Almaty,Newserverlife LLC,Individual Entrepreneur Anton Levin,AS49791 Newserverlife LLC,104.238.24.247,True
Kazakhstan,KZ,Almaty,PS Internet Company LLC Network,PS Internet Company LLC,AS48716 PS Internet Company LLP,185.22.67.12,True
Kazakhstan,KZ,Almaty,Newserverlife LLC,Individual Entrepreneur Anton Levin,AS49791 Newserverlife LLC,45.43.159.48,True
Kazakhstan,KZ,Almaty,Newserverlife LLC,3HCloud LLC,AS49791 Newserverlife LLC,82.41.30.130,True
Kazakhstan,KZ,Almaty,PS Internet Company LLP,PS Internet Company LLP,AS48716 PS Internet Company LLP,194.32.142.88,True
Kazakhstan,KZ,Almaty,PS Internet Company LLP,Pskz Hosting VPS ALA,AS48716 PS Internet Company LLP,46.247.41.214,True
Kazakhstan,KZ,Astana,JSC Transtelecom,Big Data Host LLC,AS41798 JSC Transtelecom,193.124.93.237,True
Kazakhstan,KZ,Almaty,PS Internet Company LLP,PS Internet Company LLC,AS48716 PS Internet Company LLP,185.146.1.53,True
Kazakhstan,KZ,Almaty,PS Internet Company LLP,Hosting Pro () LLP,AS48716 PS Internet Company LLP,46.8.254.248,True
Kazakhstan,KZ,Almaty,PS Internet Company LLP,Hosting Pro () LLP,AS48716 PS Internet Company LLP,46.8.254.32,True
Kazakhstan,KZ,Almaty,WorkTitans B.V.,WorkTitans B.V,AS209847 WorkTitans B.V.,86.104.73.192,True
Kazakhstan,KZ,Almaty,VDSKA-KZ,Vdska KZ1,AS49791 Newserverlife LLC,213.155.13.47,True
Kazakhstan,KZ,Almaty,G-Core Labs,G-Core Labs S.A.,AS202422 G-Core Labs S.A.,45.80.208.246,True
Kazakhstan,KZ,Almaty,Newserverlife LLC,Vdska KZ1,AS49791 Newserverlife LLC,185.5.74.22,True
Kazakhstan,KZ,Almaty,Scalaxy B.V.,3NT SOLUTIONS LLP,AS58061 Scalaxy B.V.,38.180.38.137,True
Kazakhstan,KZ,Almaty,Newserverlife LLC,Individual Entrepreneur Anton Levin,AS49791 Newserverlife LLC,104.238.24.99,True
Kazakhstan,KZ,Almaty,Netfire TEC,,AS205431 HostLab LLC,176.12.75.76,True
Kazakhstan,KZ,Almaty,"JSC ""TIMEWEB""",TW Cloud,AS9123 JSC TIMEWEB,147.45.172.178,True
Kazakhstan,KZ,Almaty,WorkTitans B.V.,WorkTitans B.V,AS209847 WorkTitans B.V.,94.131.2.205,True
Kazakhstan,KZ,Almaty,PS Internet Company LLP,Hosting Pro () LLP,AS48716 PS Internet Company LLP,46.8.254.68,True
Kazakhstan,KZ,Almaty,WorkTitans B.V.,WorkTitans B.V,AS209847 WorkTitans B.V.,86.104.73.185,True
Kazakhstan,KZ,Almaty,Newserverlife LLC,Vdska KZ1,AS49791 Newserverlife LLC,213.155.29.242,True
Kazakhstan,KZ,Almaty,PS Internet Company LLP,PS Internet Company LLP,AS48716 PS Internet Company LLP,91.147.92.192,True
Kazakhstan,KZ,Almaty,WorkTitans B.V.,WorkTitans B.V,AS209847 WorkTitans B.V.,94.131.2.70,True
Kazakhstan,KZ,Almaty,PS Internet Company LLP,Pskz Hosting VPS,AS48716 PS Internet Company LLP,194.32.141.156,True
Kazakhstan,KZ,Almaty,Newserverlife LLC,Vdska KZ1,AS49791 Newserverlife LLC,213.155.29.211,True
Kazakhstan,KZ,Almaty,Newserverlife LLC,Vdska KZ1,AS49791 Newserverlife LLC,185.5.74.129,True
Kazakhstan,KZ,Almaty,Netfire TEC,Virtual Dalnegorsk Ltd,AS205431 HostLab LLC,91.207.75.172,True
Kazakhstan,KZ,Almaty,"JSC ""TIMEWEB""",TW Cloud,AS9123 JSC TIMEWEB,194.87.138.20,True
Kazakhstan,KZ,Almaty,WorkTitans B.V.,WorkTitans B.V,AS209847 WorkTitans B.V.,95.164.19.106,True
Kazakhstan,KZ,Almaty,WorkTitans B.V.,WorkTitans B.V,AS209847 WorkTitans B.V.,95.164.114.217,True
Kazakhstan,KZ,Almaty,"JSC ""TIMEWEB""",Quasar LLC,AS9123 JSC TIMEWEB,91.200.148.120,True
Kazakhstan,KZ,Almaty,Netfire TEC,Virtual Dalnegorsk Ltd,AS205431 HostLab LLC,91.207.75.173,True
Kazakhstan,KZ,Karaganda,Goodhost.KZ LLP,Goodhost.KZ LLP,AS211971 Goodhost.KZ LLP,185.234.114.217,True
