country,countryCode,city,isp,org,as,query,valid
Albania,AL,Tirana,CGI GLOBAL LIMITED,EGIHosting,AS56971 AS56971 Cloud,45.38.139.205,True
Albania,AL,Tirana,CGI GLOBAL LIMITED,EGIHosting,AS56971 AS56971 Cloud,45.38.139.153,True
Albania,AL,Tirana,CGI GLOBAL LIMITED,EGIHosting,AS56971 AS56971 Cloud,45.38.139.244,True
Albania,AL,Tirana,Baxet Group Inc.,Reliable Communications s.r.o,AS26383 Baxet Group Inc.,193.108.112.65,True
Albania,AL,Tirana,CGI GLOBAL LIMITED,EGIHosting,AS56971 AS56971 Cloud,45.38.139.9,True
Albania,AL,Tirana,CGI GLOBAL LIMITED,EGIHosting,AS56971 AS56971 Cloud,45.38.143.135,True
Albania,AL,Tirana,CGI GLOBAL LIMITED,EGIHosting,AS56971 AS56971 Cloud,45.38.143.131,True
Albania,AL,Tirana,CGI GLOBAL LIMITED,EGIHosting,AS56971 AS56971 Cloud,45.38.143.125,True
Albania,AL,Tirana,CGI GLOBAL LIMITED,EGIHosting,AS56971 AS56971 Cloud,45.38.139.218,True
Albania,AL,Tirana,CGI GLOBAL LIMITED,EGIHosting,AS56971 AS56971 Cloud,45.38.143.130,True
