country,countryCode,city,isp,org,as,query,valid
Slovenia,SI,Ljubljana,WorkTitans B.V.,WorkTitans B.V,AS209847 WorkTitans B.V.,45.83.129.17,True
Slovenia,SI,Ljubljana,Baxet Group Inc.,Baxet Group Inc,AS26383 Baxet Group Inc.,194.58.66.220,True
