country,countryCode,city,isp,org,as,query,valid
Greece,GR,Athens,Baxet Group Inc.,Baxet,AS26383 Baxet Group Inc.,194.87.230.150,True
Greece,GR,Athens,Baxet Group Inc.,Baxet,AS26383 Baxet Group Inc.,194.87.230.160,True
Greece,GR,Athens,Baxet Group Inc.,Baxet,AS26383 Baxet Group Inc.,194.87.230.51,True
Greece,GR,Athens,Baxet Group Inc.,Baxet,AS26383 Baxet Group Inc.,194.87.230.158,True
Greece,GR,Athens,Baxet Group Inc.,Baxet,AS26383 Baxet Group Inc.,194.87.230.214,True
