country,countryCode,city,isp,org,as,query,valid
Japan,JP,Minamishinagawa,TYO VULTR,,"AS20473 The Constant Company, LLC",207.148.113.196,True
Japan,JP,Osaka,"The Constant Company, LLC","The Constant Company, LLC","AS20473 The Constant Company, LLC",64.176.50.149,True
Japan,JP,Minamishinagawa,The Constant Company,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC",149.28.25.176,True
Japan,JP,Tokyo,Akamai Technologies,Linode,AS63949 Akamai Connected Cloud,172.104.127.132,True
Japan,JP,Tokyo,Oracle Corporation,Oracle Cloud Infrastructure (ap-tokyo-1),AS31898 Oracle Corporation,138.2.5.136,True
Japan,JP,Tokyo,Oracle Corporation,Oracle Cloud Infrastructure (ap-tokyo-1),AS31898 Oracle Corporation,140.238.50.134,True
Japan,JP,Minamishinagawa,Host Universal Pty Ltd,Mean Servers LLC,AS136557 Host Universal Pty Ltd,161.248.254.27,True
Japan,JP,Tokyo,"DDPS Networks, LLC","DDPS Networks, LLC","AS18526 DDPS Networks, LLC",158.51.109.181,True
Japan,JP,Tokyo,Linkey LLC,,AS53808 MoeDove,23.151.104.39,True
Japan,JP,Tokyo,"Akamai Technologies, Inc.","Akamai Technologies, Inc.",AS63949 Akamai Connected Cloud,172.238.6.57,True
Japan,JP,Shibuya City,Private Customer,,AS61112 AkileCloud Network,151.242.164.86,True
Japan,JP,Osaka,Ace Data Centers II,Evoxt,AS149440 Evoxt Sdn. Bhd.,96.126.191.226,True
Japan,JP,Tokyo,Akamai Technologies,Linode,AS63949 Akamai Connected Cloud,172.105.240.40,True
Japan,JP,Tokyo,Contabo GmbH,Contabo GmbH,AS141995 Contabo Asia Private Limited,84.247.153.71,True
Japan,JP,Tokyo,"DDPS Networks, LLC","DDPS Networks, LLC","AS18526 DDPS Networks, LLC",158.51.109.218,True
Japan,JP,Osaka,Oracle Corporation,Oracle Cloud Infrastructure (ap-osaka-1),AS31898 Oracle Corporation,138.2.62.8,True
Japan,JP,Minato,SoftBank Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.,126.220.82.161,True
Japan,JP,Tokyo,"Amazon.com, Inc.",AWS EC2 (ap-northeast-1),"AS16509 Amazon.com, Inc.",54.199.149.209,True
Japan,JP,Tokyo,"SICLOUD INFORMATION TECHNOLOGY (HONGKONG) CO., LIMITED","SICLOUD INFORMATION TECHNOLOGY (HONGKONG) CO., LIMITED",AS149042 Silicon Cloud Global (US),154.19.186.66,True
Japan,JP,Tokyo,CYBERVERSE JP,,AS216211 CYBERVERSE LLC,212.135.211.171,True
Japan,JP,Minamishinagawa,The Constant Company,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC",45.32.17.67,True
Japan,JP,Tokyo,Amazon Technologies Inc.,AWS EC2 (ap-northeast-1),"AS16509 Amazon.com, Inc.",18.180.75.128,True
Japan,JP,Minamishinagawa,Choopa,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC",45.77.176.87,True
Japan,JP,Tokyo,IPTELECOM ASIA - Japan Tokyo,,AS63916 IPTELECOM Global,202.144.192.37,True
Japan,JP,Tokyo,"Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,"AS45102 Alibaba (US) Technology Co., Ltd.",8.216.5.125,True
Japan,JP,Osaka,"The Constant Company, LLC","The Constant Company, LLC","AS20473 The Constant Company, LLC",64.176.52.230,True
Japan,JP,Tokyo,"Amazon.com, Inc.",AWS EC2 (ap-northeast-1),"AS16509 Amazon.com, Inc.",57.180.238.163,True
Japan,JP,Osaka,Oracle Corporation,Oracle Cloud Infrastructure (ap-osaka-1),AS31898 Oracle Corporation,168.138.46.67,True
Japan,JP,Minamishinagawa,The Constant Company,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC",45.77.27.218,True
Japan,JP,Osaka,The Constant Company,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC",64.176.35.237,True
Japan,JP,Tokyo,xTom Japan Corporation,Greencloud LLC,AS3258 xTom Japan Corporation,45.143.131.165,True
Japan,JP,Minamishinagawa,Choopa,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC",45.32.47.213,True
Japan,JP,Osaka,Oracle Corporation,Oracle Cloud Infrastructure (ap-osaka-1),AS31898 Oracle Corporation,138.2.39.24,True
Japan,JP,Tokyo,"Amazon.com, Inc.",AWS EC2 (ap-northeast-1),"AS16509 Amazon.com, Inc.",43.207.197.79,True
Japan,JP,Osaka,Oracle Corporation,Oracle Cloud Infrastructure (ap-osaka-1),AS31898 Oracle Corporation,141.147.144.109,True
Japan,JP,Osaka,"The Constant Company, LLC","The Constant Company, LLC","AS20473 The Constant Company, LLC",64.176.52.176,True
Japan,JP,Tokyo,Amazon Technologies Inc.,AWS EC2 (ap-northeast-1),"AS16509 Amazon.com, Inc.",18.183.224.152,True
Japan,JP,Minamishinagawa,"The Constant Company, LLC",TYO Vultr,"AS20473 The Constant Company, LLC",139.180.195.69,True
Japan,JP,Tokyo,xTom Japan Corporation,Greencloud LLC,AS3258 xTom Japan Corporation,45.8.112.158,True
Japan,JP,Osaka,The Constant Company,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC",64.176.36.17,True
Japan,JP,Tokyo,Amazon Technologies Inc.,AWS EC2 (ap-northeast-1),"AS16509 Amazon.com, Inc.",52.68.186.178,True
Japan,JP,Tokyo,Oracle Corporation,Oracle Cloud Infrastructure (ap-tokyo-1),AS31898 Oracle Corporation,155.248.163.243,True
Japan,JP,Osaka,"Akamai Technologies, Inc.","Akamai Technologies, Inc.",AS63949 Akamai Connected Cloud,172.233.78.172,True
Japan,JP,Minamishinagawa,"The Constant Company, LLC","Choopa, LLC","AS20473 The Constant Company, LLC",167.179.96.121,True
Japan,JP,Minamishinagawa,The Constant Company,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC",45.76.198.248,True
Japan,JP,Tokyo,IPTELECOM ASIA - Japan Tokyo,,AS55799 IPTELECOM ASIA,202.144.195.5,True
Japan,JP,Minamishinagawa,The Constant Company,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC",45.77.19.8,True
Japan,JP,Tokyo,Prime Security Corp.,Prime Security Corp,AS400618 Prime Security Corp.,23.249.17.25,True
Japan,JP,Tokyo,Limee Network LTD,IPXO,AS36530 IDC Cube,151.241.130.76,True
Japan,JP,Osaka,Oracle Corporation,Oracle Cloud Infrastructure (ap-osaka-1),AS31898 Oracle Corporation,64.110.104.30,True
Japan,JP,Tokyo,Akile LTD,Akile LTD,AS61112 AkileCloud Network,156.246.91.9,True
Japan,JP,Tokyo,Oracle Corporation,Oracle Cloud Infrastructure (ap-tokyo-1),AS31898 Oracle Corporation,141.147.185.63,True
Japan,JP,Chiyoda City,ByteVirt LLC,ByteVirt LLC,AS212336 ByteVirt LLC,31.57.172.187,True
Japan,JP,Tokyo,CYBERVERSE JP,,AS216211 CYBERVERSE LLC,212.135.211.58,True
Japan,JP,Tokyo,SAKURA Internet Inc.,SAKURA,AS9370 SAKURA Internet Inc.,153.121.45.101,True
Japan,JP,Minamishinagawa,TYO VULTR,,"AS20473 The Constant Company, LLC",207.148.115.94,True
Japan,JP,Minamishinagawa,The Constant Company,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC",45.77.21.148,True
Japan,JP,Chiyoda City,VMISS Inc,VMISS Inc,AS400464 VMISS Inc.,38.47.125.34,True
Japan,JP,Tokyo,Amazon Technologies Inc.,AWS EC2 (ap-northeast-1),"AS16509 Amazon.com, Inc.",52.193.152.140,True
Japan,JP,Osaka,The Constant Company,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC",64.176.44.23,True
Japan,JP,Tokyo,Oracle Corporation,Oracle Cloud Infrastructure (ap-tokyo-1),AS31898 Oracle Corporation,161.33.190.243,True
Japan,JP,Tokyo,Akamai Technologies,Linode,AS63949 Akamai Connected Cloud,172.105.209.25,True
Japan,JP,Chiyoda City,"GMO Internet, Inc","GMO Internet Group, Inc.","AS58791 GMO Internet Group, Inc.",160.251.209.140,True
Japan,JP,Osaka,Oracle Corporation,Oracle Cloud Infrastructure (ap-osaka-1),AS31898 Oracle Corporation,138.2.59.112,True
Japan,JP,Tokyo,xTom Japan Corporation,Hostsymbol Pte. Ltd,AS3258 xTom Japan Corporation,103.53.80.151,True
Japan,JP,Tokyo,Oracle Corporation,Oracle Cloud Infrastructure (ap-tokyo-1),AS31898 Oracle Corporation,155.248.181.189,True
