country,countryCode,city,isp,org,as,query,valid
Portugal,PT,Lisbon,WorkTitans B.V.,WorkTitans B.V,AS209847 WorkTitans B.V.,5.182.39.243,True
Portugal,PT,Lisbon,WorkTitans B.V.,WorkTitans B.V,AS209847 WorkTitans B.V.,45.12.131.34,True
Portugal,PT,Lisbon,WorkTitans B.V.,WorkTitans B.V,AS209847 WorkTitans B.V.,5.182.39.57,True
Portugal,PT,Viana do Castelo,Global Connectivity Solutions LLP,Global Connectivity Solutions LLP,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,185.138.89.151,True
